CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;PONTUAÇÃO
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Junho;Hipertensão;334;335;402;189;31500;402;78,4
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Junho;Hipertensão;465;456;599;124;41100;601;68,4
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Julho;Hipertensão;322;320;400;193;30875;401;77
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Julho;Hipertensão;468;458;598;144;41700;605;68,9
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Julho;Hipertensão;441;382;558;125;37650;561;67,1
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Junho;Hipertensão;435;364;557;102;36450;560;65,1
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Maio;Hipertensão;435;349;551;78;35325;554;63,8
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Abril;Hipertensão;413;331;512;73;33225;516;64,4
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Março;Hipertensão;444;353;538;54;34725;542;64,1
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Fevereiro;Hipertensão;428;348;514;56;33650;523;64,3
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Janeiro;Hipertensão;436;345;526;50;33925;535;63,4
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Hipertensão;46;39;79;39;5075;79;64,2
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Hipertensão;65;74;98;40;6925;100;69,3
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Hipertensão;66;56;62;46;5750;74;77,7
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Hipertensão;143;104;168;119;13350;183;73
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Hipertensão;30;31;39;23;3075;41;75
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Hipertensão;71;45;92;31;5975;93;64,2
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Hipertensão;218;161;259;105;18575;279;66,6
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Hipertensão;46;45;84;45;5500;84;65,5
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Hipertensão;59;65;91;39;6350;94;67,6
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Hipertensão;64;59;64;51;5950;76;78,3
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Hipertensão;137;102;168;114;13025;179;72,8
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Hipertensão;30;31;37;22;3000;40;75
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Hipertensão;76;58;97;32;6575;100;65,8
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Hipertensão;220;166;269;113;19200;294;65,3
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Março;Hipertensão;83;74;142;57;8900;142;62,7
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Março;Hipertensão;70;80;112;51;7825;116;67,5
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Março;Hipertensão;71;64;73;60;6700;86;77,9
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Março;Hipertensão;150;113;192;132;14675;203;72,3
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Março;Hipertensão;108;65;113;60;8650;116;74,6
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Março;Hipertensão;101;83;135;43;9050;140;64,6
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Março;Hipertensão;191;150;247;117;17625;258;68,3
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Abril;Hipertensão;108;93;164;68;10825;164;66
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Abril;Hipertensão;94;93;129;71;9675;135;71,7
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Abril;Hipertensão;158;142;150;129;14475;176;82,2
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Abril;Hipertensão;146;113;194;135;14700;210;70
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Abril;Hipertensão;138;93;139;93;11575;144;80,4
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Abril;Hipertensão;135;112;164;70;12025;169;71,2
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Abril;Hipertensão;338;253;407;166;29100;459;63,4
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Maio;Hipertensão;105;91;166;65;10675;166;64,3
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Maio;Hipertensão;101;98;137;76;10300;141;73
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Maio;Hipertensão;176;161;169;142;16200;198;81,8
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Maio;Hipertensão;167;129;226;163;17125;240;71,4
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Maio;Hipertensão;139;102;140;97;11950;145;82,4
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Maio;Hipertensão;156;137;182;92;14175;187;75,8
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Maio;Hipertensão;368;289;431;184;31800;480;66,3
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Junho;Hipertensão;105;93;168;64;10750;169;63,6
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Junho;Hipertensão;99;98;135;76;10200;141;72,3
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Junho;Hipertensão;201;186;193;162;18550;221;83,9
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Junho;Hipertensão;198;160;249;183;19750;264;74,8
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Junho;Hipertensão;140;102;141;99;12050;145;83,1
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Junho;Hipertensão;168;152;188;116;15600;194;80,4
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Junho;Hipertensão;399;324;441;184;33700;490;68,8
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Julho;Hipertensão;119;109;175;83;12150;177;68,6
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Julho;Hipertensão;106;107;137;82;10800;145;74,5
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Julho;Hipertensão;214;200;209;171;19850;236;84,1
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Julho;Hipertensão;224;191;268;206;22225;289;76,9
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Julho;Hipertensão;141;108;142;104;12375;146;84,8
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Julho;Hipertensão;174;160;185;141;16500;194;85,1
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Julho;Hipertensão;394;327;446;182;33725;494;68,3
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Janeiro;Hipertensão;380;345;533;78;33400;549;60,8
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Janeiro;Hipertensão;423;485;630;87;40625;661;61,5
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Fevereiro;Hipertensão;354;333;517;70;31850;525;60,7
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Fevereiro;Hipertensão;382;450;579;81;37300;590;63,2
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Março;Hipertensão;290;273;452;58;26825;457;58,7
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Março;Hipertensão;306;363;525;81;31875;533;59,8
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Abril;Hipertensão;278;261;426;46;25275;435;58,1
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Abril;Hipertensão;258;301;442;95;27400;451;60,8
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Maio;Hipertensão;358;351;540;68;32925;552;59,6
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Maio;Hipertensão;375;447;647;116;39625;657;60,3
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Junho;Hipertensão;347;328;543;79;32425;556;58,3
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Junho;Hipertensão;380;459;644;114;39925;657;60,8
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Julho;Hipertensão;334;313;546;74;31675;559;56,7
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Julho;Hipertensão;395;467;642;109;40325;656;61,5
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
9397744;UNIDADE BASICA DE SAUDE LINDALVA MARIA DO NASCIMENTO BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;1640097;ESF JESUS MENINO - PSF VI;eSF;LAGOA NOVA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
3708357;POSTO DE SAUDE BURACO DA LAGOA;CENTRO DE SAUDE/UNIDADE BASICA;110841;POSTO DE SAUDE BURACO DE LAGOA;eSF;LAGOA NOVA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476401;POSTO DE SAUDE DE MANOEL DOMINGOS;CENTRO DE SAUDE/UNIDADE BASICA;110809;POSTO DE SAUDE MANOEL DOMINGOS;eSF;LAGOA NOVA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110817;CENTRO DE SAUDE DE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476436;POSTO DE SAUDE DE BAIXA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;110833;POSTO DE SAUDE BAIXA VERDE;eSF;LAGOA NOVA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110825;CENTRO DE SAUDE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
9397744;UNIDADE BASICA DE SAUDE LINDALVA MARIA DO NASCIMENTO BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;1640097;ESF JESUS MENINO - PSF VI;eSF;LAGOA NOVA;4ª RS;Julho;Hipertensão;384;382;373;313;36300;500;72,6
3708357;POSTO DE SAUDE BURACO DA LAGOA;CENTRO DE SAUDE/UNIDADE BASICA;110841;POSTO DE SAUDE BURACO DE LAGOA;eSF;LAGOA NOVA;4ª RS;Julho;Hipertensão;270;227;365;286;28700;402;71,4
2476401;POSTO DE SAUDE DE MANOEL DOMINGOS;CENTRO DE SAUDE/UNIDADE BASICA;110809;POSTO DE SAUDE MANOEL DOMINGOS;eSF;LAGOA NOVA;4ª RS;Julho;Hipertensão;282;209;264;257;25300;468;54,1
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110817;CENTRO DE SAUDE DE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Julho;Hipertensão;238;243;388;266;28375;429;66,1
2476436;POSTO DE SAUDE DE BAIXA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;110833;POSTO DE SAUDE BAIXA VERDE;eSF;LAGOA NOVA;4ª RS;Julho;Hipertensão;271;217;338;286;27800;458;60,7
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110825;CENTRO DE SAUDE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Julho;Hipertensão;310;329;388;326;33825;527;64,2
9397744;UNIDADE BASICA DE SAUDE LINDALVA MARIA DO NASCIMENTO BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;1640097;ESF JESUS MENINO - PSF VI;eSF;LAGOA NOVA;4ª RS;Junho;Hipertensão;325;320;372;288;32625;496;65,8
3708357;POSTO DE SAUDE BURACO DA LAGOA;CENTRO DE SAUDE/UNIDADE BASICA;110841;POSTO DE SAUDE BURACO DE LAGOA;eSF;LAGOA NOVA;4ª RS;Junho;Hipertensão;245;175;364;251;25875;395;65,5
2476401;POSTO DE SAUDE DE MANOEL DOMINGOS;CENTRO DE SAUDE/UNIDADE BASICA;110809;POSTO DE SAUDE MANOEL DOMINGOS;eSF;LAGOA NOVA;4ª RS;Junho;Hipertensão;276;194;285;251;25150;458;54,9
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110817;CENTRO DE SAUDE DE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Junho;Hipertensão;218;231;384;252;27125;431;62,9
2476436;POSTO DE SAUDE DE BAIXA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;110833;POSTO DE SAUDE BAIXA VERDE;eSF;LAGOA NOVA;4ª RS;Junho;Hipertensão;274;216;322;273;27125;448;60,5
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110825;CENTRO DE SAUDE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Junho;Hipertensão;233;283;373;272;29025;504;57,6
9397744;UNIDADE BASICA DE SAUDE LINDALVA MARIA DO NASCIMENTO BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;1640097;ESF JESUS MENINO - PSF VI;eSF;LAGOA NOVA;4ª RS;Maio;Hipertensão;316;319;381;279;32375;503;64,4
3708357;POSTO DE SAUDE BURACO DA LAGOA;CENTRO DE SAUDE/UNIDADE BASICA;110841;POSTO DE SAUDE BURACO DE LAGOA;eSF;LAGOA NOVA;4ª RS;Maio;Hipertensão;250;179;373;249;26275;395;66,5
2476401;POSTO DE SAUDE DE MANOEL DOMINGOS;CENTRO DE SAUDE/UNIDADE BASICA;110809;POSTO DE SAUDE MANOEL DOMINGOS;eSF;LAGOA NOVA;4ª RS;Maio;Hipertensão;258;180;309;245;24800;454;54,6
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110817;CENTRO DE SAUDE DE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Maio;Hipertensão;210;220;380;238;26200;425;61,6
