CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;PONTUAÇÃO
9946691;UNIDADE DE SAUDE FRANCISCO ANTONIO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004537;ESF;eSF;Capixaba;Baixo Acre;Janeiro;Cuidado da pessoa com Hipertensão;170;154;215;24;14.075;225;62,60
2001039;UNIDADE DE SAUDE DA FAMILIA DR LUIZ FERNANDO MAGALHAES;CENTRO DE SAUDE/UNIDADE BASICA;0000004529;PSF;eSF;Capixaba;Baixo Acre;Janeiro;Cuidado da pessoa com Hipertensão;345;323;409;35;27.800;433;64,20
6192084;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO RODRIGUES LUSTOSA;CENTRO DE SAUDE/UNIDADE BASICA;0000004553;PSF;eSF;Capixaba;Baixo Acre;Janeiro;Cuidado da pessoa com Hipertensão;192;192;232;91;17.675;239;74,00
2002906;CENTRO DE SAUDE IDELFONSO CORDEIRO DE ANDRADE;CENTRO DE SAUDE/UNIDADE BASICA;0001543822;USF IDELFONSO CORDEIRO DE ANDR;eSF;Capixaba;Baixo Acre;Janeiro;Cuidado da pessoa com Hipertensão;94;87;120;11;7.800;122;63,90
5086949;UNIDADE DE SAUDE DA FAMILIA DA ALCOBRAS;CENTRO DE SAUDE/UNIDADE BASICA;0000004545;PSF;eSF;Capixaba;Baixo Acre;Fevereiro;Cuidado da pessoa com Hipertensão;96;92;132;31;8.775;136;64,50
9946691;UNIDADE DE SAUDE FRANCISCO ANTONIO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004537;ESF;eSF;Capixaba;Baixo Acre;Fevereiro;Cuidado da pessoa com Hipertensão;160;146;222;24;13.800;231;59,70
2001039;UNIDADE DE SAUDE DA FAMILIA DR LUIZ FERNANDO MAGALHAES;CENTRO DE SAUDE/UNIDADE BASICA;0000004529;PSF;eSF;Capixaba;Baixo Acre;Fevereiro;Cuidado da pessoa com Hipertensão;348;323;415;27;27.825;439;63,40
6192084;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO RODRIGUES LUSTOSA;CENTRO DE SAUDE/UNIDADE BASICA;0000004553;PSF;eSF;Capixaba;Baixo Acre;Fevereiro;Cuidado da pessoa com Hipertensão;182;182;222;89;16.875;228;74,00
2002906;CENTRO DE SAUDE IDELFONSO CORDEIRO DE ANDRADE;CENTRO DE SAUDE/UNIDADE BASICA;0001543822;USF IDELFONSO CORDEIRO DE ANDR;eSF;Capixaba;Baixo Acre;Fevereiro;Cuidado da pessoa com Hipertensão;91;89;122;8;7.750;124;62,50
5086949;UNIDADE DE SAUDE DA FAMILIA DA ALCOBRAS;CENTRO DE SAUDE/UNIDADE BASICA;0000004545;PSF;eSF;Capixaba;Baixo Acre;Março;Cuidado da pessoa com Hipertensão;98;89;134;34;8.875;139;63,80
9946691;UNIDADE DE SAUDE FRANCISCO ANTONIO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004537;ESF;eSF;Capixaba;Baixo Acre;Março;Cuidado da pessoa com Hipertensão;157;146;224;26;13.825;233;59,30
2001039;UNIDADE DE SAUDE DA FAMILIA DR LUIZ FERNANDO MAGALHAES;CENTRO DE SAUDE/UNIDADE BASICA;0000004529;PSF;eSF;Capixaba;Baixo Acre;Março;Cuidado da pessoa com Hipertensão;309;283;384;29;25.125;402;62,50
6192084;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO RODRIGUES LUSTOSA;CENTRO DE SAUDE/UNIDADE BASICA;0000004553;PSF;eSF;Capixaba;Baixo Acre;Março;Cuidado da pessoa com Hipertensão;166;163;218;82;15.725;225;69,90
2002906;CENTRO DE SAUDE IDELFONSO CORDEIRO DE ANDRADE;CENTRO DE SAUDE/UNIDADE BASICA;0001543822;USF IDELFONSO CORDEIRO DE ANDR;eSF;Capixaba;Baixo Acre;Março;Cuidado da pessoa com Hipertensão;94;90;127;10;8.025;128;62,70
5086949;UNIDADE DE SAUDE DA FAMILIA DA ALCOBRAS;CENTRO DE SAUDE/UNIDADE BASICA;0000004545;PSF;eSF;Capixaba;Baixo Acre;Abril;Cuidado da pessoa com Hipertensão;59;53;89;25;5.650;94;60,10
9946691;UNIDADE DE SAUDE FRANCISCO ANTONIO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004537;ESF;eSF;Capixaba;Baixo Acre;Abril;Cuidado da pessoa com Hipertensão;151;141;212;27;13.275;222;59,80
2001039;UNIDADE DE SAUDE DA FAMILIA DR LUIZ FERNANDO MAGALHAES;CENTRO DE SAUDE/UNIDADE BASICA;0000004529;PSF;eSF;Capixaba;Baixo Acre;Abril;Cuidado da pessoa com Hipertensão;324;291;399;38;26.300;416;63,20
6192084;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO RODRIGUES LUSTOSA;CENTRO DE SAUDE/UNIDADE BASICA;0000004553;PSF;eSF;Capixaba;Baixo Acre;Abril;Cuidado da pessoa com Hipertensão;173;166;237;85;16.525;244;67,70
2002906;CENTRO DE SAUDE IDELFONSO CORDEIRO DE ANDRADE;CENTRO DE SAUDE/UNIDADE BASICA;0001543822;USF IDELFONSO CORDEIRO DE ANDR;eSF;Capixaba;Baixo Acre;Abril;Cuidado da pessoa com Hipertensão;96;92;132;10;8.250;133;62,00
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004898;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;90;87;157;67;10.025;163;61,50
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004634;ESF JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;75;71;113;102;9.025;133;67,90
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0000004677;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;167;162;270;157;18.900;288;65,60
2000571;UNIDADE DE SAUDE DA FAMILIA GERALDO MAIA;CENTRO DE SAUDE/UNIDADE BASICA;0000004774;ESF GERALDO MAIA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;139;140;176;79;13.350;182;73,40
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004715;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;75;70;90;59;7.350;125;58,80
2000547;UNIDADE DE SAUDE DA FAMILIA LUIZ GONZAGA;CENTRO DE SAUDE/UNIDADE BASICA;0000004758;ESF LUIZ GONZAGA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;44;54;78;69;6.125;80;76,60
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0001508563;ESF JESUINO DE SOUZA LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;43;37;61;54;4.875;64;76,20
2000628;UNIDADE DE SAUDE DA FAMILIA OSMAR D ALBUQUERQUE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004812;ESF OSMAR D ALBUQUERQUE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;108;102;170;121;12.525;177;70,80
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001562762;ESF-FRANCICO SOUZA DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;27;22;33;25;2.675;33;81,10
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001501194;ESF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;35;27;46;38;3.650;56;65,20
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001469177;USF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;27;17;33;22;2.475;34;72,80
6270638;UNIDADE DE SAUDE DA FAMILIA FRANCISCO PEREIRA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;0000004936;ESF FRANCISCO PEREIRA DANTAS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;57;50;96;64;6.675;101;66,10
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469908;ESF CELSO LIMA VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;138;102;266;202;17.700;270;65,60
7560591;POSTO DE SAUDE RAIMUNDO JOSE DA SILVA;POSTO DE SAUDE;0002334860;EAP RAIMUNDO JOSE DA SILVA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;52;28;81;45;5.200;83;62,70
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004685;USF GEOSETE COELHO MARIANO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;68;59;95;72;7.350;99;74,20
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001498762;ESF-FRANCISCO A DA SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;87;86;117;87;9.425;126;74,80
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0001587870;ESF PROF QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;53;51;65;54;5.575;68;82,00
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004561;ESF SEN ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;63;61;125;61;7.750;126;61,50
2000555;UNIDADE BASICA DE SAUDE PENTECOSTES;CENTRO DE SAUDE/UNIDADE BASICA;0000004766;ESF PENTECOSTES;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;35;24;55;30;3.600;57;63,20
2001896;UNIDADE DE SAUDE DA FAMILIA JOSE TIMOTIO DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004820;ESF JOSE TIMOTIO DE OLIVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;43;25;67;54;4.725;70;67,50
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004588;USF SENADOR ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;47;44;86;41;5.450;87;62,60
7560141;UNIDADE BASICA DE SAUDE FRANCISCA SOUZA MACHADO;CENTRO DE SAUDE/UNIDADE BASICA;0001566733;ESF FRANCISCA SOUZA MACHADO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;67;63;102;40;6.800;109;62,40
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004723;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;65;61;76;35;5.925;90;65,80
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004928;ESF -NESTOR S. DE VASCONCEL;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;56;54;69;49;5.700;73;78,10
6764533;POSTO DE SAUDE BURITIRANA;POSTO DE SAUDE;0002333473;EAP-BURITIRANA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;27;24;23;25;2.650;30;88,30
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0001507303;USF- NESTOR SOAR. VASCONCELOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;47;40;75;46;5.200;78;66,70
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004707;ESF- FRANCISCO A. SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;44;42;55;42;4.575;57;80,30
2000601;UNIDADE DE SAUDE DA FAMILIA MANOEL RODRIGUES DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;0000004804;ESF-MANOEL R. DE ARAUJO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;53;49;75;38;5.375;78;68,90
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469916;ESF RAIMUNDO CELSO L. VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;146;121;212;158;15.925;222;71,70
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004871;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;86;74;171;57;9.700;176;55,10
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004596;ESF - JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;62;60;89;72;7.075;96;73,70
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0001497464;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;129;125;197;97;13.700;201;68,20
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0000004650;ESF PROF. QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;63;56;80;64;6.575;91;72,30
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004693;ESF GEOSETE COELHO M.;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Janeiro;Cuidado da pessoa com Hipertensão;83;68;106;77;8.350;108;77,30
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004898;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;91;84;144;69;9.700;155;62,60
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004634;ESF JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;74;74;120;108;9.400;140;67,10
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0000004677;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;176;162;275;158;19.275;294;65,60
2000571;UNIDADE DE SAUDE DA FAMILIA GERALDO MAIA;CENTRO DE SAUDE/UNIDADE BASICA;0000004774;ESF GERALDO MAIA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;161;168;217;82;15.700;222;70,70
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004715;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;72;65;93;52;7.050;126;56,00
2000547;UNIDADE DE SAUDE DA FAMILIA LUIZ GONZAGA;CENTRO DE SAUDE/UNIDADE BASICA;0000004758;ESF LUIZ GONZAGA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;43;53;73;65;5.850;75;78,00
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0001508563;ESF JESUINO DE SOUZA LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;58;50;93;78;6.975;96;72,70
2000628;UNIDADE DE SAUDE DA FAMILIA OSMAR D ALBUQUERQUE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004812;ESF OSMAR D ALBUQUERQUE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;142;136;221;161;16.500;230;71,70
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001562762;ESF-FRANCICO SOUZA DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;30;27;36;29;3.050;36;84,70
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001501194;ESF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;37;28;51;42;3.950;59;66,90
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001469177;USF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;32;22;42;30;3.150;42;75,00
6270638;UNIDADE DE SAUDE DA FAMILIA FRANCISCO PEREIRA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;0000004936;ESF FRANCISCO PEREIRA DANTAS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;78;68;124;78;8.700;130;66,90
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469908;ESF CELSO LIMA VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;119;95;225;170;15.225;230;66,20
7560591;POSTO DE SAUDE RAIMUNDO JOSE DA SILVA;POSTO DE SAUDE;0002334860;EAP RAIMUNDO JOSE DA SILVA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;58;37;82;45;5.600;84;66,70
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004685;USF GEOSETE COELHO MARIANO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;84;74;125;92;9.375;130;72,10
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001498762;ESF-FRANCISCO A DA SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;91;93;111;85;9.500;120;79,20
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0001587870;ESF PROF QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;51;49;62;57;5.475;66;83,00
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004561;ESF SEN ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;64;62;127;63;7.900;130;60,80
2000555;UNIDADE BASICA DE SAUDE PENTECOSTES;CENTRO DE SAUDE/UNIDADE BASICA;0000004766;ESF PENTECOSTES;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;35;23;60;30;3.700;62;59,70
2001896;UNIDADE DE SAUDE DA FAMILIA JOSE TIMOTIO DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004820;ESF JOSE TIMOTIO DE OLIVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;46;33;70;55;5.100;73;69,90
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004588;USF SENADOR ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;52;51;91;45;5.975;91;65,70
7560141;UNIDADE BASICA DE SAUDE FRANCISCA SOUZA MACHADO;CENTRO DE SAUDE/UNIDADE BASICA;0001566733;ESF FRANCISCA SOUZA MACHADO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;66;63;101;40;6.750;107;63,10
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004723;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;68;64;84;37;6.325;100;63,30
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004928;ESF -NESTOR S. DE VASCONCEL;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;75;77;102;72;8.150;106;76,90
6764533;POSTO DE SAUDE BURITIRANA;POSTO DE SAUDE;0002333473;EAP-BURITIRANA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;25;23;22;25;2.575;30;85,80
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0001507303;USF- NESTOR SOAR. VASCONCELOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;71;65;107;80;8.075;111;72,70
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004707;ESF- FRANCISCO A. SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;48;45;56;44;4.825;61;79,10
2000601;UNIDADE DE SAUDE DA FAMILIA MANOEL RODRIGUES DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;0000004804;ESF-MANOEL R. DE ARAUJO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;69;66;96;46;6.925;100;69,30
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469916;ESF RAIMUNDO CELSO L. VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;124;112;194;149;14.475;204;71,00
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004871;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;80;72;166;58;9.400;171;55,00
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004596;ESF - JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;106;97;164;133;12.500;171;73,10
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0001497464;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;139;131;207;92;14.225;216;65,90
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0000004650;ESF PROF. QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;68;60;90;69;7.175;100;71,80
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004693;ESF GEOSETE COELHO M.;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Fevereiro;Cuidado da pessoa com Hipertensão;117;95;148;107;11.675;150;77,80
