CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE HEMOGLOBINA GLICADA, SOLICITADA OU AVALIADA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE AVALIAÇÃO DOS PÉS, REALIZADO NOS ÚLTIMOS 15 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM DIABETES VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM DIABETES VINCULADAS À EQUIPE;PONTUAÇÃO
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109541;PSF IV VILA JUCURI;eSF;FLORÂNIA;4ª RS;Agosto;Diabetes;8;7;10;3;6;0;600;12;50
2410273;POSTO DE SAUDE DO CAJUEIRO;POSTO DE SAUDE;109568;PSF III;eSF;FLORÂNIA;4ª RS;Agosto;Diabetes;23;19;24;16;16;1;1720;25;68,8
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Janeiro;Diabetes;127;115;151;117;116;0;10780;152;70,9
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Janeiro;Diabetes;133;111;148;97;129;0;10675;151;70,7
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Janeiro;Diabetes;118;109;135;115;115;0;10145;135;75,1
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Fevereiro;Diabetes;127;118;149;118;115;0;10785;153;70,5
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Fevereiro;Diabetes;135;115;146;97;123;0;10645;147;72,4
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Fevereiro;Diabetes;94;88;115;98;92;0;8350;115;72,6
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Março;Diabetes;127;116;144;113;110;0;10505;151;69,6
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Março;Diabetes;144;126;153;100;132;0;11310;156;72,5
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Março;Diabetes;114;107;135;115;107;0;9915;135;73,4
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Abril;Diabetes;87;79;91;69;70;0;6830;99;69
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Abril;Diabetes;123;114;133;91;116;0;9935;136;73,1
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Abril;Diabetes;86;81;101;85;79;0;7415;101;73,4
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Maio;Diabetes;128;115;147;113;108;0;10540;153;68,9
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Maio;Diabetes;140;129;153;116;132;2;11545;156;74
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Maio;Diabetes;122;114;138;119;108;0;10315;138;74,7
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Junho;Diabetes;126;109;148;118;107;0;10490;154;68,1
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Junho;Diabetes;136;126;150;121;130;7;11480;156;73,6
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Junho;Diabetes;125;117;141;121;107;0;10495;142;73,9
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Julho;Diabetes;127;108;149;118;107;0;10515;155;67,8
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Julho;Diabetes;139;124;149;119;127;22;11640;153;76,1
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Julho;Diabetes;131;123;142;123;101;0;10665;143;74,6
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Agosto;Diabetes;134;111;153;124;108;25;11260;159;70,8
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Agosto;Diabetes;139;130;150;126;130;40;12170;154;79
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Agosto;Diabetes;133;126;145;128;100;24;11230;146;76,9
2476460;UNIDADE BASICA DE SAUDE DR FERRERINHA;CENTRO DE SAUDE/UNIDADE BASICA;108596;ESF DR FERREIRINHA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;104;63;110;59;39;0;6695;127;52,7
7179510;UNIDADE BASICA MARIA APARECIDA DE LIMA VIANA CIDA;CENTRO DE SAUDE/UNIDADE BASICA;108650;ESF SANTA MARIA GORETE;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;219;164;181;45;68;0;12155;291;41,8
2476606;UNIDADE BASICA DE SAUDE POVOADO CATUNDA;CENTRO DE SAUDE/UNIDADE BASICA;1472283;ESF POVOADO CATUNDA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;45;45;63;37;24;0;3750;64;58,6
6432964;UNIDADE BASICA DE SAUDE PREFEITO JOSE VILANI DE MELO LULA;CENTRO DE SAUDE/UNIDADE BASICA;108642;ESF PREFEITO JOSE VILANI;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;68;38;61;18;57;0;4275;89;48
8015392;UNIDADE BASICA DE SAUDE MARIA DAS DORES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;108685;ESF MARIA DAS DORES DA SILVA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;145;106;164;41;126;1;10290;176;58,5
8015384;UNIDADE BASICA DE SAUDE EXPEDITO ARAUJO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;108677;ESF EXPEDITO ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;69;36;65;15;53;0;4240;82;51,7
2476495;UNIDADE BASICA DE SAUDE ANTONIA JUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;108634;ESF TOTORO E ADJACENCIAS;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;114;92;128;59;98;0;8575;138;62,1
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1511270;ESF JK II;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;31;17;20;3;8;0;1440;40;36
4180097;UNIDADE BASICA DE SAUDE FRANCISCO JOSEANE DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;2326566;ESF FCO JOSEANE DE ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;96;76;92;75;59;0;6910;109;63,4
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;2489139;ESF SILVIO BEZERRA DE MELO II;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;53;35;48;41;29;0;3595;66;54,5
7848633;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;1498819;ESF MANOEL SALUSTINO I;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;87;42;102;17;93;0;6060;121;50,1
7848714;UNIDADE BASICA DE SAUDE RADIR PEREIRA;CENTRO DE SAUDE/UNIDADE BASICA;1498835;ESF RADIR PEREIRA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;46;30;42;18;38;0;3050;52;58,7
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1498827;ESF JK I;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;99;49;127;20;59;0;6440;129;49,9
4370597;UNIDADE BASICA DE SAUDE PREFEITO JOSE DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;1498843;ESF PREFEITO JOSE DANTAS;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;140;96;133;57;106;0;9345;167;56
2476584;UNIDADE BASICA DE SAUDE GERALDO RUFINO DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;108626;ESF POVOADO CRUZ;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;35;30;54;35;33;0;3250;57;57
8015341;UNIDADE BASICA DE SAUDE JOANINHA PARTEIRA;CENTRO DE SAUDE/UNIDADE BASICA;108669;ESF JOANINHA PARTEIRA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;70;62;81;38;52;0;5300;93;57
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;108618;ESF DR SILVIO BEZERRA DE MELO;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;136;88;140;95;31;0;8730;167;52,3
7848641;UNIDADE BASICA DE SAUDE PROFA BERNADETE XAVIER;CENTRO DE SAUDE/UNIDADE BASICA;1498797;ESF PROFA. BERNADETE XAVIER;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;96;52;130;23;20;0;5945;148;40,2
4883624;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO II;CENTRO DE SAUDE/UNIDADE BASICA;1498851;ESF MANOEL SALUSTINO II;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Diabetes;84;45;111;44;88;0;6555;117;56
2476460;UNIDADE BASICA DE SAUDE DR FERRERINHA;CENTRO DE SAUDE/UNIDADE BASICA;108596;ESF DR FERREIRINHA;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;85;46;95;45;37;0;5520;102;54,1
7179510;UNIDADE BASICA MARIA APARECIDA DE LIMA VIANA CIDA;CENTRO DE SAUDE/UNIDADE BASICA;108650;ESF SANTA MARIA GORETE;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;207;150;170;37;60;0;11245;274;41
2476606;UNIDADE BASICA DE SAUDE POVOADO CATUNDA;CENTRO DE SAUDE/UNIDADE BASICA;1472283;ESF POVOADO CATUNDA;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;40;42;62;36;22;0;3540;63;56,2
6432964;UNIDADE BASICA DE SAUDE PREFEITO JOSE VILANI DE MELO LULA;CENTRO DE SAUDE/UNIDADE BASICA;108642;ESF PREFEITO JOSE VILANI;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;62;38;62;18;52;0;4100;87;47,1
8015392;UNIDADE BASICA DE SAUDE MARIA DAS DORES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;108685;ESF MARIA DAS DORES DA SILVA;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;124;93;142;31;103;1;8740;151;57,9
8015384;UNIDADE BASICA DE SAUDE EXPEDITO ARAUJO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;108677;ESF EXPEDITO ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;75;36;70;17;59;0;4580;90;50,9
2476495;UNIDADE BASICA DE SAUDE ANTONIA JUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;108634;ESF TOTORO E ADJACENCIAS;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;74;59;87;47;72;0;5890;95;62
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1511270;ESF JK II;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;91;42;50;6;27;0;3945;110;35,9
4180097;UNIDADE BASICA DE SAUDE FRANCISCO JOSEANE DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;2326566;ESF FCO JOSEANE DE ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;87;70;88;69;54;0;6395;99;64,6
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;2489139;ESF SILVIO BEZERRA DE MELO II;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;56;31;49;42;32;0;3675;70;52,5
7848633;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;1498819;ESF MANOEL SALUSTINO I;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;129;70;161;31;126;0;9205;183;50,3
7848714;UNIDADE BASICA DE SAUDE RADIR PEREIRA;CENTRO DE SAUDE/UNIDADE BASICA;1498835;ESF RADIR PEREIRA;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;56;36;47;19;45;0;3560;60;59,3
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1498827;ESF JK I;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;109;66;145;14;75;0;7405;146;50,7
4370597;UNIDADE BASICA DE SAUDE PREFEITO JOSE DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;1498843;ESF PREFEITO JOSE DANTAS;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;125;85;121;47;94;0;8310;151;55
2476584;UNIDADE BASICA DE SAUDE GERALDO RUFINO DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;108626;ESF POVOADO CRUZ;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;37;31;49;35;35;0;3235;50;64,7
8015341;UNIDADE BASICA DE SAUDE JOANINHA PARTEIRA;CENTRO DE SAUDE/UNIDADE BASICA;108669;ESF JOANINHA PARTEIRA;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;136;127;168;52;69;0;9800;192;51
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;108618;ESF DR SILVIO BEZERRA DE MELO;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;136;97;141;103;32;0;9020;170;53,1
7848641;UNIDADE BASICA DE SAUDE PROFA BERNADETE XAVIER;CENTRO DE SAUDE/UNIDADE BASICA;1498797;ESF PROFA. BERNADETE XAVIER;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;78;38;105;21;15;0;4770;125;38,2
4883624;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO II;CENTRO DE SAUDE/UNIDADE BASICA;1498851;ESF MANOEL SALUSTINO II;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Diabetes;102;61;128;54;106;1;7930;133;59,6
2476460;UNIDADE BASICA DE SAUDE DR FERRERINHA;CENTRO DE SAUDE/UNIDADE BASICA;108596;ESF DR FERREIRINHA;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;135;82;161;86;63;0;9385;169;55,5
7179510;UNIDADE BASICA MARIA APARECIDA DE LIMA VIANA CIDA;CENTRO DE SAUDE/UNIDADE BASICA;108650;ESF SANTA MARIA GORETE;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;254;184;230;47;71;0;14210;334;42,5
2476606;UNIDADE BASICA DE SAUDE POVOADO CATUNDA;CENTRO DE SAUDE/UNIDADE BASICA;1472283;ESF POVOADO CATUNDA;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;33;40;65;40;24;0;3520;66;53,3
6432964;UNIDADE BASICA DE SAUDE PREFEITO JOSE VILANI DE MELO LULA;CENTRO DE SAUDE/UNIDADE BASICA;108642;ESF PREFEITO JOSE VILANI;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;111;61;129;39;92;0;7680;167;46
8015392;UNIDADE BASICA DE SAUDE MARIA DAS DORES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;108685;ESF MARIA DAS DORES DA SILVA;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;143;96;172;40;116;0;10080;185;54,5
8015384;UNIDADE BASICA DE SAUDE EXPEDITO ARAUJO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;108677;ESF EXPEDITO ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;96;41;95;20;71;0;5800;119;48,7
2476495;UNIDADE BASICA DE SAUDE ANTONIA JUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;108634;ESF TOTORO E ADJACENCIAS;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;107;86;131;57;93;0;8300;142;58,5
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1511270;ESF JK II;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;141;71;120;13;42;0;7110;181;39,3
4180097;UNIDADE BASICA DE SAUDE FRANCISCO JOSEANE DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;2326566;ESF FCO JOSEANE DE ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;96;76;96;78;56;0;6990;110;63,5
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;2489139;ESF SILVIO BEZERRA DE MELO II;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;59;35;61;46;38;0;4185;79;53
7848633;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;1498819;ESF MANOEL SALUSTINO I;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;162;99;175;48;132;0;10925;246;44,4
7848714;UNIDADE BASICA DE SAUDE RADIR PEREIRA;CENTRO DE SAUDE/UNIDADE BASICA;1498835;ESF RADIR PEREIRA;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;70;46;62;23;62;0;4605;79;58,3
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1498827;ESF JK I;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;133;86;167;24;87;0;8955;170;52,7
4370597;UNIDADE BASICA DE SAUDE PREFEITO JOSE DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;1498843;ESF PREFEITO JOSE DANTAS;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;130;87;134;37;95;0;8565;159;53,9
2476584;UNIDADE BASICA DE SAUDE GERALDO RUFINO DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;108626;ESF POVOADO CRUZ;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;61;56;74;49;55;0;5100;75;68
8015341;UNIDADE BASICA DE SAUDE JOANINHA PARTEIRA;CENTRO DE SAUDE/UNIDADE BASICA;108669;ESF JOANINHA PARTEIRA;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;170;156;205;58;76;0;11850;232;51,1
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;108618;ESF DR SILVIO BEZERRA DE MELO;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;139;98;140;105;28;0;9045;174;52
7848641;UNIDADE BASICA DE SAUDE PROFA BERNADETE XAVIER;CENTRO DE SAUDE/UNIDADE BASICA;1498797;ESF PROFA. BERNADETE XAVIER;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;122;61;166;32;14;0;7365;188;39,2
4883624;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO II;CENTRO DE SAUDE/UNIDADE BASICA;1498851;ESF MANOEL SALUSTINO II;eSF;CURRAIS NOVOS;4ª RS;Março;Diabetes;134;92;149;64;128;1;9935;160;62,1
2476460;UNIDADE BASICA DE SAUDE DR FERRERINHA;CENTRO DE SAUDE/UNIDADE BASICA;108596;ESF DR FERREIRINHA;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;126;78;153;88;64;0;9030;162;55,7
7179510;UNIDADE BASICA MARIA APARECIDA DE LIMA VIANA CIDA;CENTRO DE SAUDE/UNIDADE BASICA;108650;ESF SANTA MARIA GORETE;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;275;179;228;47;72;0;14530;336;43,2
2476606;UNIDADE BASICA DE SAUDE POVOADO CATUNDA;CENTRO DE SAUDE/UNIDADE BASICA;1472283;ESF POVOADO CATUNDA;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;37;41;62;39;27;0;3585;63;56,9
6432964;UNIDADE BASICA DE SAUDE PREFEITO JOSE VILANI DE MELO LULA;CENTRO DE SAUDE/UNIDADE BASICA;108642;ESF PREFEITO JOSE VILANI;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;107;61;119;42;84;0;7325;160;45,8
8015392;UNIDADE BASICA DE SAUDE MARIA DAS DORES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;108685;ESF MARIA DAS DORES DA SILVA;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;175;121;199;47;136;0;12040;214;56,3
8015384;UNIDADE BASICA DE SAUDE EXPEDITO ARAUJO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;108677;ESF EXPEDITO ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;104;44;98;23;78;0;6215;125;49,7
2476495;UNIDADE BASICA DE SAUDE ANTONIA JUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;108634;ESF TOTORO E ADJACENCIAS;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;104;91;128;63;89;0;8285;139;59,6
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1511270;ESF JK II;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;153;81;124;10;44;0;7565;188;40,2
4180097;UNIDADE BASICA DE SAUDE FRANCISCO JOSEANE DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;2326566;ESF FCO JOSEANE DE ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;101;77;104;85;66;0;7520;115;65,4
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;2489139;ESF SILVIO BEZERRA DE MELO II;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;58;36;64;47;42;0;4315;85;50,8
7848633;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;1498819;ESF MANOEL SALUSTINO I;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;158;101;169;47;109;0;10395;241;43,1
7848714;UNIDADE BASICA DE SAUDE RADIR PEREIRA;CENTRO DE SAUDE/UNIDADE BASICA;1498835;ESF RADIR PEREIRA;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;76;52;68;30;67;0;5115;86;59,5
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1498827;ESF JK I;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;148;99;174;20;93;0;9620;180;53,4
4370597;UNIDADE BASICA DE SAUDE PREFEITO JOSE DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;1498843;ESF PREFEITO JOSE DANTAS;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;131;85;135;29;89;0;8365;158;52,9
2476584;UNIDADE BASICA DE SAUDE GERALDO RUFINO DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;108626;ESF POVOADO CRUZ;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;57;52;72;43;55;0;4830;73;66,2
8015341;UNIDADE BASICA DE SAUDE JOANINHA PARTEIRA;CENTRO DE SAUDE/UNIDADE BASICA;108669;ESF JOANINHA PARTEIRA;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;166;153;210;58;80;0;11885;233;51
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;108618;ESF DR SILVIO BEZERRA DE MELO;eSF;CURRAIS NOVOS;4ª RS;Abril;Diabetes;134;92;142;99;27;0;8790;173;50,8
