CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A 1ª CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), ATÉ O 30º DIA DE VIDA ;TER PELO MENOS 09 CONSULTAS POR MÉDICA(O) OU ENFERMEIRA(O) ATÉ DOIS ANOS DE VIDA ;TER PELO MENOS 09 REGISTROS DE PESO E ALTURA ATÉ OS DOIS ANOS DE VIDA;TER RECEBIDO PELO MENOS 02 VISITAS DOMICILIARES REALIZADAS POR ACS/TACS, SENDO A PRIMEIRA ATÉ OS PRIMEIROS 30 DIAS DE VIDA E A SEGUNDA ATÉ OS 06 MESES DE VIDA;TER SIDO VACINADA CONTRA DIFTERIA, TÉTANO, COQUELUCHE, HEPATITE B, INFECÇÕES CAUSADAS POR HAEMOPHILUS INFLUENZAE TIPO B, POLIOMIELITE, SARAMPO, CAXUMBA E RUBÉOLA, COM TODAS AS DOSES RECOMENDADAS;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA CRIANÇAS DE ATÉ 2 ANOS VINCULADAS À EQUIPE;NÚMERO TOTAL DE CRIANÇAS DE ATÉ 2 ANOS VINCULADAS À EQUIPE;PONTUAÇÃO
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Maio;Desenvolvimento Infantil;23;9;6;10;14;1.240;49;25,31
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Maio;Desenvolvimento Infantil;0;0;0;0;0;0;0;0
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Maio;Desenvolvimento Infantil;27;11;18;12;23;1.820;75;24,27
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Maio;Desenvolvimento Infantil;8;1;1;2;4;700;21;33,33
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Junho;Desenvolvimento Infantil;19;4;4;6;15;960;55;17,45
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Junho;Desenvolvimento Infantil;24;11;9;10;15;1.380;49;28,16
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Junho;Desenvolvimento Infantil;0;0;0;0;0;0;0;0
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Junho;Desenvolvimento Infantil;29;10;17;11;22;1.780;71;25,07
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Junho;Desenvolvimento Infantil;8;1;1;3;5;740;22;33,64
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Julho;Desenvolvimento Infantil;18;4;4;6;14;920;53;17,36
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Julho;Desenvolvimento Infantil;24;9;7;10;12;1.240;46;26,96
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Julho;Desenvolvimento Infantil;0;0;0;0;0;0;0;0
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Julho;Desenvolvimento Infantil;29;11;20;9;20;1.780;68;26,18
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Julho;Desenvolvimento Infantil;8;1;1;3;5;740;22;33,64
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Agosto;Desenvolvimento Infantil;19;4;4;5;12;880;51;17,25
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Agosto;Desenvolvimento Infantil;30;10;8;9;12;1.380;52;26,54
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Agosto;Desenvolvimento Infantil;0;0;0;0;0;0;0;0
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Agosto;Desenvolvimento Infantil;37;13;23;9;17;1.980;76;26,05
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Agosto;Desenvolvimento Infantil;8;0;0;3;5;740;24;30,83
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Setembro;Desenvolvimento Infantil;22;5;6;5;15;1.060;51;20,78
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Setembro;Desenvolvimento Infantil;31;10;9;8;14;1.440;53;27,17
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Setembro;Desenvolvimento Infantil;0;0;0;0;0;0;0;0
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Setembro;Desenvolvimento Infantil;42;14;21;10;18;2.100;80;26,25
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Setembro;Desenvolvimento Infantil;10;1;1;3;5;860;26;33,08
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Outubro;Desenvolvimento Infantil;24;5;7;6;14;1.120;53;21,13
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Outubro;Desenvolvimento Infantil;30;11;11;8;17;1.540;54;28,52
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Outubro;Desenvolvimento Infantil;0;0;0;0;0;0;0;0
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Outubro;Desenvolvimento Infantil;45;13;22;11;19;2.200;84;26,19
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Outubro;Desenvolvimento Infantil;10;2;1;6;3;800;24;33,33
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Novembro;Desenvolvimento Infantil;25;5;8;7;16;1.220;54;22,59
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Novembro;Desenvolvimento Infantil;37;12;11;9;19;1.760;61;28,85
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Novembro;Desenvolvimento Infantil;0;0;0;0;0;0;0;0
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Novembro;Desenvolvimento Infantil;48;11;20;10;17;2.120;79;26,84
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Novembro;Desenvolvimento Infantil;11;2;1;6;4;900;27;33,33
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Dezembro;Desenvolvimento Infantil;25;5;7;6;16;1.180;51;23,14
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Dezembro;Desenvolvimento Infantil;39;10;9;7;16;1.620;56;28,93
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Dezembro;Desenvolvimento Infantil;0;0;0;0;0;0;0;0
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Dezembro;Desenvolvimento Infantil;48;12;21;10;20;2.220;77;28,83
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Dezembro;Desenvolvimento Infantil;12;3;3;7;5;1.040;29;35,86
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Janeiro;Desenvolvimento Infantil;32;2;8;4;32;1.560;65;24
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Janeiro;Desenvolvimento Infantil;10;1;3;2;13;580;33;17,58
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Janeiro;Desenvolvimento Infantil;14;2;4;4;21;900;38;23,68
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Janeiro;Desenvolvimento Infantil;33;1;13;10;46;2.060;77;26,75
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Janeiro;Desenvolvimento Infantil;13;1;6;6;30;1.120;48;23,33
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Janeiro;Desenvolvimento Infantil;14;1;8;7;24;1.080;41;26,34
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Janeiro;Desenvolvimento Infantil;36;1;21;21;50;2.580;81;31,85
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Janeiro;Desenvolvimento Infantil;17;2;7;7;13;920;32;28,75
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Janeiro;Desenvolvimento Infantil;18;1;6;7;15;940;33;28,48
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Fevereiro;Desenvolvimento Infantil;37;2;7;4;31;1.620;73;22,19
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Fevereiro;Desenvolvimento Infantil;10;1;3;1;14;580;33;17,58
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Fevereiro;Desenvolvimento Infantil;17;2;5;5;21;1.000;42;23,81
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Fevereiro;Desenvolvimento Infantil;34;0;13;9;45;2.020;79;25,57
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Fevereiro;Desenvolvimento Infantil;14;2;8;7;29;1.200;54;22,22
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Fevereiro;Desenvolvimento Infantil;14;1;11;7;21;1.080;39;27,69
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Fevereiro;Desenvolvimento Infantil;35;3;22;20;42;2.440;78;31,28
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Fevereiro;Desenvolvimento Infantil;17;2;7;7;14;940;32;29,38
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Fevereiro;Desenvolvimento Infantil;20;1;8;7;16;1.040;35;29,71
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Março;Desenvolvimento Infantil;40;2;7;4;29;1.640;74;22,16
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Março;Desenvolvimento Infantil;12;1;3;1;14;620;38;16,32
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Março;Desenvolvimento Infantil;17;3;6;5;19;1.000;44;22,73
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Março;Desenvolvimento Infantil;39;0;15;9;41;2.080;86;24,19
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Março;Desenvolvimento Infantil;19;2;9;10;29;1.380;64;21,56
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Março;Desenvolvimento Infantil;18;1;14;7;22;1.240;46;26,96
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Março;Desenvolvimento Infantil;36;2;24;20;43;2.500;78;32,05
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Março;Desenvolvimento Infantil;21;2;7;7;11;960;34;28,24
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Março;Desenvolvimento Infantil;19;1;8;7;15;1.000;34;29,41
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Abril;Desenvolvimento Infantil;45;2;12;4;27;1.800;77;23,38
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Abril;Desenvolvimento Infantil;14;2;3;1;15;700;42;16,67
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Abril;Desenvolvimento Infantil;17;4;5;5;16;940;41;22,93
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Abril;Desenvolvimento Infantil;42;0;19;11;40;2.240;91;24,62
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Abril;Desenvolvimento Infantil;22;2;11;12;29;1.520;68;22,35
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Abril;Desenvolvimento Infantil;19;1;15;8;21;1.280;46;27,83
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Abril;Desenvolvimento Infantil;38;2;26;20;39;2.500;83;30,12
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Abril;Desenvolvimento Infantil;21;2;7;8;12;1.000;38;26,32
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Abril;Desenvolvimento Infantil;18;3;8;7;15;1.020;34;30
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Maio;Desenvolvimento Infantil;46;1;13;5;24;1.780;79;22,53
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Maio;Desenvolvimento Infantil;15;2;5;2;15;780;47;16,6
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Maio;Desenvolvimento Infantil;20;6;5;5;15;1.020;45;22,67
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Maio;Desenvolvimento Infantil;41;0;16;11;33;2.020;85;23,76
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Maio;Desenvolvimento Infantil;25;2;11;14;24;1.520;68;22,35
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Maio;Desenvolvimento Infantil;19;1;15;5;17;1.140;43;26,51
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Maio;Desenvolvimento Infantil;36;3;27;21;40;2.540;85;29,88
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Maio;Desenvolvimento Infantil;20;3;7;8;10;960;34;28,24
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Maio;Desenvolvimento Infantil;20;4;9;7;12;1.040;32;32,5
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Junho;Desenvolvimento Infantil;55;1;18;6;27;2.140;89;24,04
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Junho;Desenvolvimento Infantil;16;2;4;2;12;720;44;16,36
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Junho;Desenvolvimento Infantil;24;5;5;5;17;1.120;46;24,35
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Junho;Desenvolvimento Infantil;42;0;20;11;32;2.100;87;24,14
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Junho;Desenvolvimento Infantil;25;2;10;15;23;1.500;69;21,74
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Junho;Desenvolvimento Infantil;20;0;14;4;14;1.040;37;28,11
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Junho;Desenvolvimento Infantil;38;3;27;19;36;2.460;83;29,64
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Junho;Desenvolvimento Infantil;23;3;9;9;13;1.140;38;30
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Junho;Desenvolvimento Infantil;22;5;8;9;14;1.160;32;36,25
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Julho;Desenvolvimento Infantil;52;2;19;8;24;2.100;82;25,61
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Julho;Desenvolvimento Infantil;17;2;4;2;11;720;43;16,74
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Julho;Desenvolvimento Infantil;24;4;5;5;11;980;43;22,79
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Julho;Desenvolvimento Infantil;43;1;23;15;33;2.300;89;25,84
