CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE HEMOGLOBINA GLICADA, SOLICITADA OU AVALIADA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE AVALIAÇÃO DOS PÉS, REALIZADO NOS ÚLTIMOS 15 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM DIABETES VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM DIABETES VINCULADAS À EQUIPE;PONTUAÇÃO
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Maio;Cuidado da pessoa com Diabetes;123;123;121;100;118;1;10.010;128;78,20
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Junho;Cuidado da pessoa com Diabetes;123;123;123;103;119;0;10.095;128;78,90
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Julho;Cuidado da pessoa com Diabetes;123;124;124;104;120;0;10.160;129;78,80
2001349;ESF TUFIC MIZAEL SAADY;CENTRO DE SAUDE/UNIDADE BASICA;0000004383;ESF TUFIC MIZAEL SAADY;eSF;Brasiléia;Alto Acre;Agosto;Cuidado da pessoa com Diabetes;125;126;123;104;122;0;10.240;131;78,20
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Janeiro;Cuidado da pessoa com Diabetes;52;66;69;64;63;0;5.315;70;75,90
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Fevereiro;Cuidado da pessoa com Diabetes;47;53;59;53;50;0;4.460;59;75,60
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Março;Cuidado da pessoa com Diabetes;57;64;71;65;56;0;5.335;71;75,10
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Abril;Cuidado da pessoa com Diabetes;84;86;89;83;80;0;7.195;90;79,90
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Maio;Cuidado da pessoa com Diabetes;119;119;125;116;111;0;10.070;126;79,90
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Junho;Cuidado da pessoa com Diabetes;115;118;123;116;111;0;9.935;124;80,10
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Julho;Cuidado da pessoa com Diabetes;118;121;123;119;112;3;10.145;124;81,80
2001357;ESF PEDRO OLIVEIRA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000004391;ESF PEDRO OLIVEIRA DE SOUZA;eSF;Brasiléia;Alto Acre;Agosto;Cuidado da pessoa com Diabetes;120;123;123;120;113;11;10.365;125;82,90
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Janeiro;Cuidado da pessoa com Diabetes;174;173;160;139;172;0;13.940;176;79,20
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Fevereiro;Cuidado da pessoa com Diabetes;168;169;162;139;168;0;13.740;174;79,00
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Março;Cuidado da pessoa com Diabetes;169;170;165;138;164;0;13.760;176;78,20
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Abril;Cuidado da pessoa com Diabetes;157;155;155;128;154;0;12.795;165;77,50
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Maio;Cuidado da pessoa com Diabetes;140;134;174;147;174;0;13.105;184;71,20
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Junho;Cuidado da pessoa com Diabetes;142;134;174;145;172;0;13.085;183;71,50
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Julho;Cuidado da pessoa com Diabetes;150;154;177;160;173;32;14.325;185;77,40
2001454;ESF SIMAO MANSOU BARTHA;CENTRO DE SAUDE/UNIDADE BASICA;0000004413;ESF SIMAO MANSOUR BARTHA;eSF;Brasiléia;Alto Acre;Agosto;Cuidado da pessoa com Diabetes;163;159;180;163;175;69;15.350;189;81,20
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Janeiro;Cuidado da pessoa com Diabetes;45;46;49;43;35;0;3.740;52;71,90
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Fevereiro;Cuidado da pessoa com Diabetes;44;46;50;47;36;0;3.815;53;72,00
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Março;Cuidado da pessoa com Diabetes;61;62;63;56;41;0;4.865;66;73,70
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Abril;Cuidado da pessoa com Diabetes;76;76;72;70;65;0;6.125;77;79,50
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Maio;Cuidado da pessoa com Diabetes;82;84;78;76;75;0;6.725;84;80,10
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Junho;Cuidado da pessoa com Diabetes;80;80;77;77;75;0;6.620;81;81,70
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Julho;Cuidado da pessoa com Diabetes;85;85;82;82;79;0;7.030;86;81,70
2001462;ESF DR RICARDO BARBOSA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004421;ESF DR. RICARDO BARBOSA SILVA;eSF;Brasiléia;Alto Acre;Agosto;Cuidado da pessoa com Diabetes;106;104;103;98;104;1;8.785;106;82,90
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Janeiro;Cuidado da pessoa com Diabetes;69;71;75;73;62;0;5.970;80;74,60
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Fevereiro;Cuidado da pessoa com Diabetes;78;83;80;80;69;0;6.640;89;74,60
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Março;Cuidado da pessoa com Diabetes;85;87;85;87;69;0;7.045;98;71,90
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Abril;Cuidado da pessoa com Diabetes;93;91;85;87;88;0;7.550;97;77,80
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Maio;Cuidado da pessoa com Diabetes;89;94;91;93;91;0;7.770;102;76,20
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Junho;Cuidado da pessoa com Diabetes;85;91;92;92;89;0;7.620;100;76,20
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Julho;Cuidado da pessoa com Diabetes;89;89;88;89;89;0;7.545;98;77,00
2001470;ESF FRANCISCO DE ASSIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004448;ESF FRANCISCO DE ASSIS;eSF;Brasiléia;Alto Acre;Agosto;Cuidado da pessoa com Diabetes;99;97;92;96;96;0;8.155;105;77,70
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Janeiro;Cuidado da pessoa com Diabetes;123;108;111;96;127;0;9.645;130;74,20
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Fevereiro;Cuidado da pessoa com Diabetes;156;144;144;120;153;0;12.255;164;74,70
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Março;Cuidado da pessoa com Diabetes;160;146;147;124;150;0;12.440;168;74,00
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Abril;Cuidado da pessoa com Diabetes;128;119;115;97;125;0;9.975;132;75,60
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Maio;Cuidado da pessoa com Diabetes;171;156;157;130;167;0;13.355;176;75,90
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Junho;Cuidado da pessoa com Diabetes;133;129;159;130;167;0;12.230;176;69,50
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Julho;Cuidado da pessoa com Diabetes;145;134;158;130;165;0;12.495;174;71,80
3042553;ESF JOSE MARIA DE SOUZA SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004456;ESF JOSE MARIA DE SOUZA SANTOS;eSF;Brasiléia;Alto Acre;Agosto;Cuidado da pessoa com Diabetes;175;163;166;136;174;23;14.260;182;78,40
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Janeiro;Cuidado da pessoa com Diabetes;64;66;72;65;63;0;5.630;78;72,20
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Fevereiro;Cuidado da pessoa com Diabetes;77;80;87;76;71;0;6.685;93;71,90
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Março;Cuidado da pessoa com Diabetes;102;105;102;86;98;0;8.415;112;75,10
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Abril;Cuidado da pessoa com Diabetes;114;114;106;94;109;0;9.155;117;78,20
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Maio;Cuidado da pessoa com Diabetes;114;112;105;91;106;0;9.015;115;78,40
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Junho;Cuidado da pessoa com Diabetes;110;112;107;92;108;0;9.020;115;78,40
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Julho;Cuidado da pessoa com Diabetes;110;114;108;97;111;2;9.220;116;79,50
7058322;ESF ANTONIO MONTEIRO DOS REIS;CENTRO DE SAUDE/UNIDADE BASICA;0000004464;ESF ANTONIO MONTEIRO DOS REIS;eSF;Brasiléia;Alto Acre;Agosto;Cuidado da pessoa com Diabetes;121;121;110;101;116;29;10.125;121;83,70
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Janeiro;Cuidado da pessoa com Diabetes;37;29;40;35;35;0;3.025;41;73,80
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Fevereiro;Cuidado da pessoa com Diabetes;37;30;41;32;31;0;2.955;43;68,70
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Março;Cuidado da pessoa com Diabetes;34;29;37;29;29;0;2.725;39;69,90
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Abril;Cuidado da pessoa com Diabetes;43;41;44;37;39;0;3.495;46;76,00
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Maio;Cuidado da pessoa com Diabetes;52;51;54;44;47;0;4.250;56;75,90
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Junho;Cuidado da pessoa com Diabetes;54;53;56;48;50;0;4.465;58;77,00
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Julho;Cuidado da pessoa com Diabetes;56;56;58;48;51;15;4.830;59;81,90
9830464;ESF ANTONIO CORREIA DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;0001547941;ESF ANTONIO CORREIA DA CRUZ;eSF;Brasiléia;Alto Acre;Agosto;Cuidado da pessoa com Diabetes;80;81;80;73;77;37;7.220;82;88,00
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Janeiro;Cuidado da pessoa com Diabetes;68;63;66;70;61;0;5.590;78;71,70
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Fevereiro;Cuidado da pessoa com Diabetes;74;67;71;75;66;0;6.020;87;69,20
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Março;Cuidado da pessoa com Diabetes;77;71;74;73;74;0;6.290;87;72,30
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Abril;Cuidado da pessoa com Diabetes;117;109;101;99;113;0;9.175;122;75,20
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Maio;Cuidado da pessoa com Diabetes;138;127;128;119;134;0;11.020;145;76,00
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Junho;Cuidado da pessoa com Diabetes;141;129;136;126;137;1;11.435;151;75,70
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Julho;Cuidado da pessoa com Diabetes;143;131;144;123;138;3;11.665;153;76,20
9948759;ESF RAIMUNDA ANTONIA DE ARAUJO CARNEIRO LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0001547933;USF RAIMUNDA ANTONIA A C LIMA;eSF;Brasiléia;Alto Acre;Agosto;Cuidado da pessoa com Diabetes;151;141;144;138;146;92;13.655;156;87,50
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004499;EQUIPE ESF BUJARI;eSF;Bujari ;Baixo Acre;Janeiro;Cuidado da pessoa com Diabetes;19;15;19;13;7;0;1.285;25;51,40
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004472;PSF RURAL;eSF;Bujari ;Baixo Acre;Janeiro;Cuidado da pessoa com Diabetes;23;16;21;12;7;0;1.405;32;43,90
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004499;EQUIPE ESF BUJARI;eSF;Bujari ;Baixo Acre;Fevereiro;Cuidado da pessoa com Diabetes;24;21;21;14;9;0;1.560;30;52,00
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004472;PSF RURAL;eSF;Bujari ;Baixo Acre;Fevereiro;Cuidado da pessoa com Diabetes;32;26;25;15;10;0;1.905;43;44,30
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004499;EQUIPE ESF BUJARI;eSF;Bujari ;Baixo Acre;Março;Cuidado da pessoa com Diabetes;23;20;19;13;7;0;1.440;27;53,30
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004472;PSF RURAL;eSF;Bujari ;Baixo Acre;Março;Cuidado da pessoa com Diabetes;32;26;31;13;10;0;1.995;43;46,40
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004499;EQUIPE ESF BUJARI;eSF;Bujari ;Baixo Acre;Abril;Cuidado da pessoa com Diabetes;32;26;21;13;12;0;1.825;40;45,60
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004472;PSF RURAL;eSF;Bujari ;Baixo Acre;Abril;Cuidado da pessoa com Diabetes;28;19;32;12;7;0;1.770;38;46,60
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004499;EQUIPE ESF BUJARI;eSF;Bujari ;Baixo Acre;Maio;Cuidado da pessoa com Diabetes;38;31;31;15;17;0;2.325;50;46,50
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004472;PSF RURAL;eSF;Bujari ;Baixo Acre;Maio;Cuidado da pessoa com Diabetes;33;26;40;11;10;0;2.165;45;48,10
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004499;EQUIPE ESF BUJARI;eSF;Bujari ;Baixo Acre;Junho;Cuidado da pessoa com Diabetes;36;31;31;15;18;0;2.300;47;48,90
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004472;PSF RURAL;eSF;Bujari ;Baixo Acre;Junho;Cuidado da pessoa com Diabetes;36;28;39;13;13;0;2.310;52;44,40
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004499;EQUIPE ESF BUJARI;eSF;Bujari ;Baixo Acre;Julho;Cuidado da pessoa com Diabetes;33;31;32;12;17;0;2.200;44;50,00
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004472;PSF RURAL;eSF;Bujari ;Baixo Acre;Julho;Cuidado da pessoa com Diabetes;37;28;46;11;12;0;2.425;54;44,90
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004499;EQUIPE ESF BUJARI;eSF;Bujari ;Baixo Acre;Agosto;Cuidado da pessoa com Diabetes;32;29;31;14;18;0;2.175;44;49,40
2002876;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004472;ESF RURAL;eSF;Bujari ;Baixo Acre;Agosto;Cuidado da pessoa com Diabetes;36;29;46;12;12;0;2.435;54;45,10
2002884;U S F MARIA IZA VIANA DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004502;URBANA - ESFSB-M1;eSF;Bujari ;Baixo Acre;Janeiro;Cuidado da pessoa com Diabetes;97;76;23;62;49;0;5.205;120;43,40
2002884;U S F MARIA IZA VIANA DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004502;URBANA - ESFSB-M1;eSF;Bujari ;Baixo Acre;Fevereiro;Cuidado da pessoa com Diabetes;103;77;24;65;53;0;5.465;124;44,10
2002884;U S F MARIA IZA VIANA DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004502;URBANA - ESFSB-M1;eSF;Bujari ;Baixo Acre;Março;Cuidado da pessoa com Diabetes;130;98;51;69;59;0;7.010;156;44,90
2002884;U S F MARIA IZA VIANA DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004502;URBANA - ESFSB-M1;eSF;Bujari ;Baixo Acre;Abril;Cuidado da pessoa com Diabetes;117;84;55;51;48;0;6.185;138;44,80
2002884;U S F MARIA IZA VIANA DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004502;URBANA - ESFSB-M1;eSF;Bujari ;Baixo Acre;Maio;Cuidado da pessoa com Diabetes;145;106;83;53;66;0;7.935;172;46,10
2002884;U S F MARIA IZA VIANA DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004502;URBANA - ESFSB-M1;eSF;Bujari ;Baixo Acre;Junho;Cuidado da pessoa com Diabetes;154;120;92;50;72;0;8.550;189;45,20
2002884;U S F MARIA IZA VIANA DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004502;URBANA - ESFSB-M1;eSF;Bujari ;Baixo Acre;Julho;Cuidado da pessoa com Diabetes;144;124;104;42;65;0;8.425;186;45,30
2002884;UNIDADE BASICA DE SAUDE MARIA IZA VIANA DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004502;URBANA - ESFSB-M1;eSF;Bujari ;Baixo Acre;Agosto;Cuidado da pessoa com Diabetes;148;125;108;41;65;1;8.600;187;46,00
4627245;UNIDADE BASICA DE SAUDE MILCA REGINA GUEDES FEITOSA;CENTRO DE SAUDE/UNIDADE BASICA;0002471558;ESF WALTER ARCE;eSF;Bujari ;Baixo Acre;Janeiro;Cuidado da pessoa com Diabetes;18;11;0;8;9;0;780;26;30,00
4627245;UNIDADE BASICA DE SAUDE MILCA REGINA GUEDES FEITOSA;CENTRO DE SAUDE/UNIDADE BASICA;0002471558;ESF WALTER ARCE;eSF;Bujari ;Baixo Acre;Fevereiro;Cuidado da pessoa com Diabetes;17;10;0;6;8;0;700;27;25,90
4627245;UNIDADE BASICA DE SAUDE MILCA REGINA GUEDES FEITOSA;CENTRO DE SAUDE/UNIDADE BASICA;0002471558;ESF WALTER ARCE;eSF;Bujari ;Baixo Acre;Março;Cuidado da pessoa com Diabetes;16;11;0;4;8;0;665;27;24,60
